ID,Resistance(mO),Voltage,Temperature(?),DateTime,Resistance2,Voltage2,Temperature2,DateTime2
317,5.61,3.279,0,02-12-2022 14:39,5.65,3.278,0,10-12-2022 11:34
318,5.66,3.275,0,02-12-2022 14:39,5.72,3.274,0,10-12-2022 11:34
319,5.6,3.281,0,02-12-2022 14:39,5.69,3.281,0,10-12-2022 11:34
320,5.52,3.282,0,02-12-2022 14:39,5.61,3.281,0,10-12-2022 11:35
321,5.61,3.28,0,02-12-2022 14:40,5.7,3.279,0,10-12-2022 11:35
322,5.65,3.276,0,02-12-2022 14:40,5.72,3.275,0,10-12-2022 11:35
323,5.71,3.282,0,02-12-2022 14:40,5.8,3.281,0,10-12-2022 11:35
324,5.63,3.281,0,02-12-2022 14:40,5.67,3.281,0,10-12-2022 11:35
325,5.76,3.282,0,02-12-2022 14:41,5.81,3.282,0,10-12-2022 11:35
326,5.8,3.282,0,02-12-2022 14:42,5.87,3.281,0,10-12-2022 11:35
327,5.71,3.276,0,02-12-2022 14:42,5.75,3.275,0,10-12-2022 11:36
328,5.55,3.282,0,02-12-2022 14:43,5.62,3.282,0,10-12-2022 11:36
329,5.64,3.282,0,02-12-2022 14:43,5.67,3.281,0,10-12-2022 11:36
330,5.72,3.282,0,02-12-2022 14:43,5.71,3.281,0,10-12-2022 11:36
331,5.71,3.279,0,02-12-2022 14:43,5.75,3.278,0,10-12-2022 11:36
332,5.65,3.282,0,02-12-2022 14:43,5.66,3.282,0,10-12-2022 11:36
333,5.65,3.282,0,02-12-2022 14:43,5.71,3.281,0,10-12-2022 11:36
334,5.75,3.282,0,02-12-2022 14:44,5.7,3.282,0,10-12-2022 11:37
335,5.82,3.281,0,02-12-2022 14:44,5.97,3.28,0,10-12-2022 11:37
336,5.63,3.281,0,02-12-2022 14:44,5.67,3.28,0,10-12-2022 11:37
337,5.61,3.283,0,02-12-2022 14:44,5.67,3.282,0,10-12-2022 11:37
338,5.75,3.281,0,02-12-2022 14:44,5.75,3.281,0,10-12-2022 11:37
339,5.68,3.278,0,02-12-2022 14:44,5.74,3.278,0,10-12-2022 11:37
340,5.67,3.282,0,02-12-2022 14:44,5.68,3.282,0,10-12-2022 11:37
341,5.67,3.282,0,02-12-2022 14:45,5.78,3.282,0,10-12-2022 11:38
342,5.82,3.281,0,02-12-2022 14:45,5.81,3.281,0,10-12-2022 11:38
343,5.74,3.28,0,02-12-2022 14:45,5.8,3.279,0,10-12-2022 11:38
344,5.66,3.275,0,02-12-2022 14:45,5.73,3.274,0,10-12-2022 11:38
345,5.77,3.279,0,02-12-2022 14:46,5.75,3.279,0,10-12-2022 11:38
346,5.78,3.282,0,02-12-2022 14:46,5.8,3.281,0,10-12-2022 11:38
347,5.62,3.278,0,02-12-2022 14:46,5.62,3.277,0,10-12-2022 11:38
348,5.75,3.281,0,02-12-2022 14:46,5.79,3.281,0,10-12-2022 11:39
349,5.92,3.279,0,02-12-2022 14:46,5.93,3.278,0,10-12-2022 11:39
350,5.64,3.282,0,02-12-2022 14:46,5.7,3.282,0,10-12-2022 11:39
351,5.77,3.28,0,02-12-2022 14:46,5.8,3.279,0,10-12-2022 11:39
352,5.67,3.279,0,02-12-2022 14:47,5.74,3.279,0,10-12-2022 11:39
353,5.85,3.282,0,02-12-2022 14:47,5.89,3.281,0,10-12-2022 11:39
354,5.68,3.279,0,02-12-2022 14:47,5.74,3.278,0,10-12-2022 11:39
355,5.66,3.281,0,02-12-2022 14:47,5.68,3.281,0,10-12-2022 11:40
356,5.64,3.282,0,02-12-2022 14:47,5.74,3.281,0,10-12-2022 11:40
357,5.68,3.282,0,02-12-2022 14:47,5.73,3.282,0,10-12-2022 11:40
358,5.68,3.282,0,02-12-2022 14:47,5.73,3.281,0,10-12-2022 11:40
359,5.66,3.282,0,02-12-2022 14:48,5.7,3.282,0,10-12-2022 11:40
360,5.78,3.281,0,02-12-2022 14:48,5.77,3.281,0,10-12-2022 11:40
361,5.7,3.282,0,02-12-2022 14:48,5.72,3.282,0,10-12-2022 11:41
362,5.66,3.281,0,02-12-2022 14:48,5.69,3.281,0,10-12-2022 11:41
363,5.59,3.281,0,02-12-2022 14:48,5.61,3.281,0,10-12-2022 11:41
364,5.7,3.281,0,02-12-2022 14:49,5.7,3.28,0,10-12-2022 11:41
365,5.58,3.282,0,02-12-2022 14:49,5.66,3.282,0,10-12-2022 11:41
366,5.62,3.276,0,02-12-2022 14:55,5.69,3.275,0,10-12-2022 11:41
367,5.84,3.281,0,02-12-2022 14:55,5.92,3.281,0,10-12-2022 11:41
368,5.98,3.28,0,02-12-2022 14:55,6.02,3.279,0,10-12-2022 11:41
369,5.62,3.281,0,02-12-2022 14:55,5.64,3.28,0,10-12-2022 11:42
370,5.85,3.282,0,02-12-2022 14:55,5.9,3.281,0,10-12-2022 11:42
371,5.64,3.281,0,02-12-2022 14:56,5.68,3.281,0,10-12-2022 11:42
372,5.81,3.28,0,02-12-2022 14:56,5.87,3.279,0,10-12-2022 11:42
373,5.61,3.28,0,02-12-2022 14:56,5.66,3.279,0,10-12-2022 11:42
374,5.59,3.282,0,02-12-2022 14:56,5.62,3.282,0,10-12-2022 11:42
375,5.67,3.281,0,02-12-2022 14:56,5.66,3.281,0,10-12-2022 11:42
376,5.66,3.292,0,02-12-2022 14:56,5.73,3.292,0,10-12-2022 11:43
377,5.63,3.282,0,02-12-2022 14:57,5.71,3.282,0,10-12-2022 11:43
378,5.75,3.278,0,02-12-2022 14:57,5.81,3.277,0,10-12-2022 11:43
379,5.74,3.282,0,02-12-2022 14:57,5.77,3.281,0,10-12-2022 11:43
380,5.64,3.282,0,02-12-2022 14:57,5.68,3.281,0,10-12-2022 11:43
381,5.86,3.282,0,02-12-2022 14:57,5.88,3.281,0,10-12-2022 11:43
382,5.75,3.281,0,02-12-2022 14:58,5.82,3.28,0,10-12-2022 11:43
383,5.82,3.275,0,02-12-2022 14:58,5.86,3.273,0,10-12-2022 11:44
384,5.87,3.278,0,02-12-2022 14:58,5.9,3.277,0,10-12-2022 11:44
385,5.68,3.28,0,02-12-2022 14:58,5.73,3.28,0,10-12-2022 11:44
386,5.69,3.281,0,02-12-2022 14:58,5.72,3.281,0,10-12-2022 11:44
387,5.83,3.281,0,02-12-2022 14:58,5.84,3.281,0,10-12-2022 11:44
388,5.68,3.28,0,02-12-2022 14:58,5.7,3.279,0,10-12-2022 11:44
389,5.64,3.282,0,02-12-2022 14:59,5.63,3.281,0,10-12-2022 11:44
390,5.67,3.282,0,02-12-2022 14:59,5.7,3.282,0,10-12-2022 11:44
391,5.77,3.28,0,02-12-2022 14:59,5.78,3.28,0,10-12-2022 11:45
392,5.61,3.281,0,02-12-2022 14:59,5.62,3.28,0,10-12-2022 11:45
393,5.65,3.281,0,02-12-2022 14:59,5.67,3.281,0,10-12-2022 11:45
394,5.76,3.281,0,02-12-2022 14:59,5.79,3.28,0,10-12-2022 11:45
395,5.87,3.268,0,02-12-2022 14:59,5.88,3.266,0,10-12-2022 11:45
396,5.67,3.282,0,02-12-2022 15:00,5.75,3.282,0,10-12-2022 11:45
397,5.82,3.28,0,02-12-2022 15:00,5.8,3.279,0,10-12-2022 11:45
398,5.74,3.28,0,02-12-2022 15:00,5.76,3.28,0,10-12-2022 11:46
399,5.64,3.28,0,02-12-2022 15:00,5.69,3.28,0,10-12-2022 11:46
400,5.57,3.277,0,02-12-2022 15:00,5.57,3.276,0,10-12-2022 11:46
401,5.7,3.275,0,02-12-2022 15:01,5.7,3.274,0,10-12-2022 11:55
402,5.69,3.272,0,02-12-2022 15:01,5.68,3.271,0,10-12-2022 11:56
403,5.67,3.277,0,02-12-2022 15:02,5.73,3.276,0,10-12-2022 11:56
404,5.76,3.281,0,02-12-2022 15:02,5.78,3.28,0,10-12-2022 11:56
405,5.92,3.278,0,02-12-2022 15:02,5.87,3.279,0,10-12-2022 11:56
406,5.74,3.277,0,02-12-2022 15:02,5.81,3.277,0,10-12-2022 11:57
407,5.66,3.282,0,02-12-2022 15:02,5.71,3.281,0,10-12-2022 11:57
408,5.76,3.281,0,02-12-2022 15:03,5.78,3.281,0,10-12-2022 11:57
409,5.69,3.283,0,02-12-2022 15:03,5.78,3.283,0,10-12-2022 11:57
410,5.71,3.281,0,02-12-2022 15:03,5.75,3.28,0,10-12-2022 11:57
411,5.88,3.278,0,02-12-2022 15:03,5.96,3.278,0,10-12-2022 11:57
412,5.62,3.281,0,02-12-2022 15:03,5.7,3.281,0,10-12-2022 11:58
413,5.71,3.278,0,02-12-2022 15:03,5.75,3.278,0,10-12-2022 11:58
414,5.76,3.281,0,02-12-2022 15:04,5.78,3.281,0,10-12-2022 11:58
415,5.65,3.281,0,02-12-2022 15:04,5.67,3.281,0,10-12-2022 11:58
416,5.75,3.278,0,02-12-2022 15:04,5.74,3.278,0,10-12-2022 11:58
417,5.76,3.281,0,02-12-2022 15:04,5.84,3.281,0,10-12-2022 11:58
418,5.68,3.282,0,02-12-2022 15:04,5.7,3.282,0,10-12-2022 11:58
419,5.69,3.277,0,02-12-2022 15:04,5.72,3.276,0,10-12-2022 11:59
420,5.74,3.281,0,02-12-2022 15:04,5.78,3.281,0,10-12-2022 11:59
421,5.63,3.277,0,02-12-2022 15:05,5.65,3.277,0,10-12-2022 12:07
422,5.79,3.279,0,02-12-2022 15:05,5.81,3.278,0,10-12-2022 12:07
423,5.76,3.281,0,02-12-2022 15:05,5.83,3.281,0,10-12-2022 12:08
424,5.7,3.282,0,02-12-2022 15:05,5.72,3.282,0,10-12-2022 12:08
425,5.65,3.281,0,02-12-2022 15:05,5.66,3.28,0,10-12-2022 12:08
426,5.79,3.278,0,02-12-2022 15:06,5.83,3.277,0,10-12-2022 12:08
427,5.74,3.282,0,02-12-2022 15:06,5.73,3.281,0,10-12-2022 12:08
428,5.68,3.281,0,02-12-2022 15:06,5.77,3.281,0,10-12-2022 12:08
429,5.78,3.282,0,02-12-2022 15:06,5.8,3.282,0,10-12-2022 12:08
430,5.67,3.273,0,02-12-2022 15:06,5.71,3.272,0,10-12-2022 12:09
431,5.78,3.281,0,02-12-2022 15:06,5.8,3.28,0,10-12-2022 12:09
432,5.73,3.282,0,02-12-2022 15:06,5.8,3.281,0,10-12-2022 12:09
433,5.78,3.282,0,02-12-2022 15:07,5.76,3.282,0,10-12-2022 12:09
434,5.69,3.271,0,02-12-2022 15:07,5.73,3.27,0,10-12-2022 12:09
435,5.69,3.282,0,02-12-2022 15:07,5.71,3.282,0,10-12-2022 12:09
436,5.65,3.282,0,02-12-2022 15:07,5.66,3.281,0,10-12-2022 12:09
437,5.69,3.278,0,02-12-2022 15:07,5.75,3.278,0,10-12-2022 12:10
438,5.7,3.273,0,02-12-2022 15:07,5.74,3.272,0,10-12-2022 12:10
439,5.73,3.281,0,02-12-2022 15:07,5.74,3.281,0,10-12-2022 12:10
440,5.64,3.281,0,02-12-2022 15:08,5.68,3.281,0,10-12-2022 12:10
441,5.66,3.282,0,02-12-2022 15:08,5.69,3.282,0,10-12-2022 12:10
442,5.88,3.278,0,02-12-2022 15:08,5.91,3.277,0,10-12-2022 12:11
443,5.73,3.282,0,02-12-2022 15:08,5.81,3.282,0,10-12-2022 12:11
444,5.73,3.282,0,02-12-2022 15:08,5.77,3.281,0,10-12-2022 12:11
445,5.93,3.281,0,02-12-2022 15:09,6.01,3.281,0,10-12-2022 12:11
446,5.66,3.283,0,02-12-2022 15:09,5.73,3.282,0,10-12-2022 12:11
447,5.83,3.279,0,02-12-2022 15:09,5.91,3.279,0,10-12-2022 12:11
448,5.76,3.281,0,02-12-2022 15:09,5.75,3.281,0,10-12-2022 12:11
449,5.75,3.277,0,02-12-2022 15:09,5.78,3.276,0,10-12-2022 12:11
450,5.73,3.281,0,02-12-2022 15:09,5.73,3.281,0,10-12-2022 12:12
451,5.73,3.282,0,02-12-2022 15:09,5.8,3.281,0,10-12-2022 12:12
452,5.62,3.283,0,02-12-2022 15:10,5.67,3.282,0,10-12-2022 12:12
453,5.73,3.281,0,02-12-2022 15:10,5.81,3.28,0,10-12-2022 12:12
454,5.61,3.281,0,02-12-2022 15:10,5.7,3.28,0,10-12-2022 12:12
455,5.65,3.282,0,02-12-2022 15:10,5.7,3.281,0,10-12-2022 12:12
456,5.67,3.283,0,02-12-2022 15:10,5.78,3.282,0,10-12-2022 12:12
457,5.75,3.28,0,02-12-2022 15:10,5.75,3.279,0,10-12-2022 12:13
458,5.73,3.281,0,02-12-2022 15:10,5.73,3.28,0,10-12-2022 12:13
459,5.7,3.276,0,02-12-2022 15:11,5.75,3.275,0,10-12-2022 12:13
460,5.68,3.281,0,02-12-2022 15:11,5.73,3.28,0,10-12-2022 12:13
461,5.8,3.282,0,02-12-2022 15:12,5.85,3.282,0,10-12-2022 12:14
462,5.66,3.278,0,02-12-2022 15:12,5.71,3.277,0,10-12-2022 12:14
463,5.71,3.282,0,02-12-2022 15:12,5.72,3.281,0,10-12-2022 12:14
464,5.63,3.281,0,02-12-2022 15:13,5.73,3.281,0,10-12-2022 12:14
465,5.53,3.282,0,02-12-2022 15:13,5.57,3.281,0,10-12-2022 12:14
466,5.93,3.283,0,02-12-2022 15:13,6,3.282,0,10-12-2022 12:15
467,5.63,3.282,0,02-12-2022 15:13,5.68,3.282,0,10-12-2022 12:16
468,5.87,3.277,0,02-12-2022 15:13,5.78,3.276,0,10-12-2022 12:16
469,5.79,3.277,0,02-12-2022 15:13,5.76,3.276,0,10-12-2022 12:16
470,5.77,3.281,0,02-12-2022 15:14,5.83,3.28,0,10-12-2022 12:16
471,5.64,3.281,0,02-12-2022 15:14,5.68,3.281,0,10-12-2022 12:16
472,5.78,3.28,0,02-12-2022 15:14,5.8,3.28,0,10-12-2022 12:16
473,5.87,3.276,0,02-12-2022 15:14,5.92,3.275,0,10-12-2022 12:16
474,5.7,3.282,0,02-12-2022 15:14,5.76,3.281,0,10-12-2022 12:17
475,5.62,3.27,0,02-12-2022 15:14,5.65,3.268,0,10-12-2022 12:17
476,5.68,3.282,0,02-12-2022 15:15,5.63,3.281,0,10-12-2022 12:17
477,5.75,3.282,0,02-12-2022 15:15,5.77,3.281,0,10-12-2022 12:17
478,5.65,3.281,0,02-12-2022 15:15,5.67,3.281,0,10-12-2022 12:17
479,5.76,3.282,0,02-12-2022 15:15,5.78,3.281,0,10-12-2022 12:17
480,5.73,3.277,0,02-12-2022 15:15,5.75,3.276,0,10-12-2022 12:17
481,5.85,3.283,0,02-12-2022 15:15,5.91,3.283,0,10-12-2022 12:18
482,5.85,3.281,0,02-12-2022 15:16,5.91,3.28,0,10-12-2022 12:30
483,5.76,3.282,0,02-12-2022 15:16,5.83,3.282,0,10-12-2022 12:30
484,5.75,3.282,0,02-12-2022 15:16,5.78,3.282,0,10-12-2022 12:30
485,5.9,3.282,0,02-12-2022 15:23,5.96,3.282,0,10-12-2022 12:30
486,5.65,3.274,0,02-12-2022 15:23,5.74,3.273,0,10-12-2022 12:30
487,6.04,3.279,0,02-12-2022 15:23,6.14,3.279,0,10-12-2022 12:31
488,5.7,3.279,0,02-12-2022 15:23,5.73,3.279,0,10-12-2022 12:31
489,5.81,3.281,0,02-12-2022 15:23,5.83,3.28,0,10-12-2022 12:31
490,5.83,3.279,0,02-12-2022 15:24,5.87,3.278,0,10-12-2022 12:31
491,5.66,3.28,0,02-12-2022 15:24,5.7,3.28,0,10-12-2022 12:31
492,5.67,3.278,0,02-12-2022 15:24,5.79,3.277,0,10-12-2022 12:31
493,5.7,3.278,0,02-12-2022 15:24,5.71,3.277,0,10-12-2022 12:31
494,5.79,3.274,0,02-12-2022 15:24,5.79,3.273,0,10-12-2022 12:31
495,5.97,3.279,0,02-12-2022 15:24,5.99,3.279,0,10-12-2022 12:32
496,5.69,3.278,0,02-12-2022 15:25,5.75,3.278,0,10-12-2022 12:32
497,5.97,3.268,0,02-12-2022 15:25,5.99,3.267,0,10-12-2022 12:32
498,5.72,3.274,0,02-12-2022 15:25,5.75,3.273,0,10-12-2022 12:32
499,5.6,3.279,0,02-12-2022 15:25,5.65,3.278,0,10-12-2022 12:32
500,5.9,3.27,0,02-12-2022 15:25,5.95,3.269,0,10-12-2022 12:32
501,5.71,3.282,0,02-12-2022 15:27,5.83,3.28,0,12-12-2022 09:20
502,5.91,3.282,0,02-12-2022 15:27,6.04,3.28,0,12-12-2022 09:21
503,5.64,3.283,0,02-12-2022 15:27,5.79,3.281,0,12-12-2022 09:21
504,5.68,3.278,0,02-12-2022 15:27,5.83,3.276,0,12-12-2022 09:21
505,5.62,3.281,0,02-12-2022 15:27,5.67,3.28,0,12-12-2022 09:21
506,5.66,3.282,0,02-12-2022 15:28,5.75,3.281,0,12-12-2022 09:21
507,5.7,3.279,0,02-12-2022 15:29,5.75,3.278,0,12-12-2022 09:21
508,5.78,3.281,0,02-12-2022 15:29,5.81,3.28,0,12-12-2022 09:21
509,5.67,3.278,0,02-12-2022 15:29,5.73,3.276,0,12-12-2022 09:22
510,5.77,3.281,0,02-12-2022 15:29,5.83,3.28,0,12-12-2022 09:22
511,5.76,3.282,0,02-12-2022 15:29,5.82,3.281,0,12-12-2022 09:23
512,5.85,3.268,0,02-12-2022 15:30,5.88,3.265,0,12-12-2022 09:23
513,5.79,3.277,0,02-12-2022 15:32,5.89,3.275,0,12-12-2022 09:23
514,5.84,3.281,0,02-12-2022 15:32,5.89,3.281,0,12-12-2022 09:23
515,5.79,3.282,0,02-12-2022 15:33,5.84,3.28,0,12-12-2022 09:23
516,5.95,3.282,0,02-12-2022 15:36,5.99,3.281,0,12-12-2022 09:23
517,5.64,3.268,0,02-12-2022 15:37,5.71,3.265,0,12-12-2022 09:24
518,5.75,3.281,0,02-12-2022 15:37,5.8,3.279,0,12-12-2022 09:24
519,5.8,3.282,0,02-12-2022 15:37,5.86,3.28,0,12-12-2022 09:24
520,5.63,3.279,0,02-12-2022 15:37,5.7,3.277,0,12-12-2022 09:24
521,5.76,3.262,0,02-12-2022 15:47,5.84,3.259,0,12-12-2022 09:24
522,5.69,3.265,0,02-12-2022 15:47,5.79,3.262,0,12-12-2022 09:25
523,5.76,3.276,0,02-12-2022 15:48,5.87,3.274,0,12-12-2022 09:25
524,5.88,3.268,0,02-12-2022 15:48,5.95,3.265,0,12-12-2022 09:25
525,5.71,3.279,0,02-12-2022 15:48,5.79,3.277,0,12-12-2022 09:25
526,5.7,3.282,0,02-12-2022 15:48,5.76,3.281,0,12-12-2022 09:25
527,5.69,3.282,0,02-12-2022 15:48,5.7,3.28,0,12-12-2022 09:25
528,5.8,3.277,0,02-12-2022 15:48,5.86,3.275,0,12-12-2022 09:26
529,5.81,3.268,0,02-12-2022 15:48,5.84,3.265,0,12-12-2022 09:26
530,5.69,3.282,0,02-12-2022 15:49,5.75,3.281,0,12-12-2022 09:26
531,5.83,3.278,0,02-12-2022 15:49,5.9,3.276,0,12-12-2022 09:26
532,5.71,3.267,0,02-12-2022 15:49,5.78,3.264,0,12-12-2022 09:26
533,5.61,3.266,0,02-12-2022 15:49,5.65,3.263,0,12-12-2022 09:26
534,5.85,3.268,0,02-12-2022 15:52,5.93,3.265,0,12-12-2022 09:26
535,5.86,3.282,0,02-12-2022 15:52,5.93,3.28,0,12-12-2022 09:27
536,5.71,3.281,0,02-12-2022 16:10,5.83,3.279,0,12-12-2022 09:27
537,5.74,3.265,0,02-12-2022 16:10,5.8,3.262,0,12-12-2022 09:27
538,5.74,3.274,0,02-12-2022 16:11,5.7,3.273,0,12-12-2022 09:27
539,5.73,3.281,0,02-12-2022 16:11,5.83,3.281,0,12-12-2022 09:27
540,5.78,3.266,0,02-12-2022 16:13,5.81,3.263,0,12-12-2022 09:27
541,5.72,3.28,0,02-12-2022 16:13,5.83,3.279,0,12-12-2022 09:28
542,5.91,3.282,0,02-12-2022 16:13,6.01,3.28,0,12-12-2022 09:28
543,5.64,3.279,0,02-12-2022 16:14,5.71,3.278,0,12-12-2022 09:28
544,5.96,3.283,0,02-12-2022 16:14,5.95,3.281,0,12-12-2022 09:28
545,5.8,3.28,0,02-12-2022 16:14,5.83,3.278,0,12-12-2022 09:28
546,5.71,3.282,0,02-12-2022 16:14,5.81,3.28,0,12-12-2022 09:29
547,6.08,3.281,0,02-12-2022 16:14,6.19,3.28,0,12-12-2022 09:29
548,5.79,3.282,0,02-12-2022 16:14,5.84,3.281,0,12-12-2022 09:29
549,5.83,3.279,0,02-12-2022 16:14,5.93,3.278,0,12-12-2022 09:29
550,5.7,3.278,0,02-12-2022 16:15,5.78,3.276,0,12-12-2022 09:29
551,5.93,3.28,0,02-12-2022 16:15,6,3.279,0,12-12-2022 09:29
552,5.82,3.281,0,02-12-2022 16:15,5.89,3.28,0,12-12-2022 09:29
553,5.73,3.272,0,02-12-2022 16:15,5.83,3.27,0,12-12-2022 09:30
554,5.85,3.264,0,02-12-2022 16:15,5.93,3.261,0,12-12-2022 09:30
555,5.74,3.283,0,02-12-2022 16:15,5.8,3.281,0,12-12-2022 09:30
556,5.74,3.27,0,02-12-2022 16:15,5.83,3.268,0,12-12-2022 09:30
557,5.69,3.282,0,02-12-2022 16:16,5.87,3.281,0,12-12-2022 09:30
558,5.78,3.282,0,02-12-2022 16:16,5.82,3.281,0,12-12-2022 09:30
559,5.72,3.277,0,02-12-2022 16:16,5.76,3.275,0,12-12-2022 09:31
560,5.77,3.28,0,02-12-2022 16:16,5.82,3.279,0,12-12-2022 09:31
561,5.9,3.279,0,02-12-2022 16:17,5.96,3.277,0,12-12-2022 09:31
562,5.7,3.282,0,02-12-2022 16:17,5.82,3.281,0,12-12-2022 09:31
563,5.77,3.275,0,02-12-2022 16:17,5.85,3.273,0,12-12-2022 09:31
564,5.77,3.283,0,02-12-2022 16:17,5.85,3.282,0,12-12-2022 09:32
565,5.95,3.281,0,02-12-2022 16:17,6.02,3.28,0,12-12-2022 09:32
566,5.92,3.282,0,02-12-2022 16:18,5.98,3.28,0,12-12-2022 09:32
567,5.82,3.282,0,02-12-2022 16:18,5.87,3.28,0,12-12-2022 09:32
568,5.93,3.283,0,02-12-2022 16:18,5.93,3.282,0,12-12-2022 09:32
569,5.86,3.28,0,02-12-2022 16:18,5.87,3.279,0,12-12-2022 09:32
570,5.81,3.281,0,02-12-2022 16:18,5.89,3.279,0,12-12-2022 09:32
571,5.75,3.278,0,02-12-2022 16:18,5.94,3.277,0,12-12-2022 10:18
572,5.74,3.28,0,02-12-2022 16:18,5.84,3.279,0,12-12-2022 10:20
573,5.67,3.276,0,02-12-2022 16:19,5.83,3.274,0,12-12-2022 10:20
574,5.88,3.282,0,02-12-2022 16:19,5.99,3.282,0,12-12-2022 10:20
575,5.77,3.282,0,02-12-2022 16:19,5.86,3.281,0,12-12-2022 10:20
576,5.74,3.282,0,02-12-2022 16:19,5.85,3.281,0,12-12-2022 10:20
577,5.62,3.276,0,02-12-2022 16:19,5.74,3.274,0,12-12-2022 10:21
578,5.65,3.283,0,02-12-2022 16:20,5.7,3.282,0,12-12-2022 10:21
579,5.68,3.282,0,02-12-2022 16:20,5.81,3.282,0,12-12-2022 10:21
580,5.72,3.276,0,02-12-2022 16:20,5.8,3.274,0,12-12-2022 10:21
581,5.8,3.282,0,02-12-2022 16:21,5.86,3.281,0,12-12-2022 10:22
582,5.78,3.282,0,02-12-2022 16:21,5.87,3.281,0,12-12-2022 10:22
583,5.57,3.283,0,02-12-2022 16:21,5.66,3.282,0,12-12-2022 10:23
584,6,3.283,0,02-12-2022 16:21,5.98,3.282,0,12-12-2022 10:23
585,5.79,3.282,0,02-12-2022 16:21,5.89,3.28,0,12-12-2022 10:23
586,5.84,3.281,0,02-12-2022 16:21,5.92,3.28,0,12-12-2022 10:23
587,5.7,3.282,0,02-12-2022 16:22,5.74,3.281,0,12-12-2022 10:24
588,5.67,3.283,0,02-12-2022 16:22,5.73,3.282,0,12-12-2022 10:24
589,5.78,3.283,0,02-12-2022 16:22,5.83,3.282,0,12-12-2022 10:24
590,5.68,3.283,0,02-12-2022 16:22,5.74,3.282,0,12-12-2022 10:24
591,5.7,3.282,0,02-12-2022 16:22,5.77,3.281,0,12-12-2022 10:24
592,5.74,3.282,0,02-12-2022 16:22,5.85,3.281,0,12-12-2022 10:24
593,5.78,3.281,0,02-12-2022 16:22,5.76,3.28,0,12-12-2022 10:24
594,5.81,3.283,0,02-12-2022 16:23,5.88,3.282,0,12-12-2022 10:24
595,5.88,3.284,0,02-12-2022 16:23,5.91,3.283,0,12-12-2022 10:25
596,5.77,3.279,0,02-12-2022 16:23,5.83,3.278,0,12-12-2022 10:25
597,5.62,3.278,0,02-12-2022 16:23,5.7,3.277,0,12-12-2022 10:25
598,5.77,3.283,0,02-12-2022 16:23,5.78,3.282,0,12-12-2022 10:25
599,5.72,3.281,0,02-12-2022 16:23,5.77,3.28,0,12-12-2022 10:25
600,5.84,3.282,0,02-12-2022 16:23,5.94,3.281,0,12-12-2022 10:25
601,5.64,3.284,0,02-12-2022 16:26,5.72,3.283,0,12-12-2022 10:38
602,5.71,3.281,0,02-12-2022 16:26,5.85,3.28,0,12-12-2022 10:38
603,5.77,3.284,0,02-12-2022 16:26,5.85,3.283,0,12-12-2022 10:38
604,5.77,3.284,0,02-12-2022 16:27,5.88,3.283,0,12-12-2022 10:38
605,5.68,3.283,0,02-12-2022 16:27,5.79,3.282,0,12-12-2022 10:39
606,5.67,3.281,0,02-12-2022 16:28,5.77,3.28,0,12-12-2022 10:39
607,5.94,3.279,0,02-12-2022 16:28,5.94,3.277,0,12-12-2022 10:39
608,5.78,3.282,0,02-12-2022 16:28,5.83,3.281,0,12-12-2022 10:39
609,5.69,3.276,0,02-12-2022 16:29,5.75,3.275,0,12-12-2022 10:39
610,5.78,3.278,0,02-12-2022 16:29,5.86,3.276,0,12-12-2022 10:39
611,5.81,3.282,0,02-12-2022 16:29,5.91,3.281,0,12-12-2022 10:40
612,5.98,3.283,0,02-12-2022 16:29,6.07,3.282,0,12-12-2022 10:40
613,5.8,3.283,0,02-12-2022 16:29,5.85,3.283,0,12-12-2022 10:40
614,5.83,3.275,0,02-12-2022 16:29,5.87,3.273,0,12-12-2022 10:40
615,5.81,3.278,0,02-12-2022 16:30,5.89,3.276,0,12-12-2022 10:40
616,5.84,3.283,0,02-12-2022 16:30,5.87,3.282,0,12-12-2022 10:40
617,5.83,3.282,0,02-12-2022 16:30,5.84,3.281,0,12-12-2022 10:40
618,5.76,3.282,0,02-12-2022 16:31,5.82,3.281,0,12-12-2022 10:41
619,5.96,3.282,0,02-12-2022 16:31,6.08,3.282,0,12-12-2022 10:41
620,5.76,3.281,0,02-12-2022 16:31,5.82,3.28,0,12-12-2022 10:41
621,5.73,3.282,0,02-12-2022 16:32,5.79,3.282,0,12-12-2022 10:41
622,5.69,3.273,0,02-12-2022 16:32,5.77,3.271,0,12-12-2022 10:41
623,5.7,3.28,0,02-12-2022 16:32,5.77,3.28,0,12-12-2022 10:42
624,5.76,3.277,0,02-12-2022 16:32,5.81,3.276,0,12-12-2022 10:42
625,5.6,3.282,0,02-12-2022 16:32,5.66,3.281,0,12-12-2022 10:42
626,5.86,3.278,0,02-12-2022 16:32,5.95,3.277,0,12-12-2022 10:42
627,5.64,3.283,0,02-12-2022 16:32,5.7,3.283,0,12-12-2022 10:42
628,5.77,3.282,0,02-12-2022 16:33,5.8,3.281,0,12-12-2022 10:42
629,5.75,3.284,0,02-12-2022 16:33,5.84,3.283,0,12-12-2022 10:43
630,5.7,3.282,0,02-12-2022 16:33,5.78,3.282,0,12-12-2022 10:43
631,5.65,3.283,0,02-12-2022 16:33,5.71,3.283,0,12-12-2022 10:43
632,5.75,3.281,0,02-12-2022 16:33,5.86,3.28,0,12-12-2022 10:43
633,5.82,3.282,0,02-12-2022 16:34,5.89,3.281,0,12-12-2022 10:43
