ID,Resistance,Voltage,Temperature,DateTime
2369,5.6,3.278,0,07-12-2022 12:15
2370,5.81,3.276,0,07-12-2022 12:15
2371,5.86,3.279,0,07-12-2022 12:15
2372,5.71,3.281,0,07-12-2022 12:15
2373,5.77,3.282,0,07-12-2022 12:16
2374,5.78,3.278,0,07-12-2022 12:16
2375,5.71,3.279,0,07-12-2022 12:16
2376,5.91,3.282,0,07-12-2022 12:16
2377,5.66,3.282,0,07-12-2022 12:16
2378,5.74,3.28,0,07-12-2022 12:16
2379,5.66,3.28,0,07-12-2022 12:16
2380,5.79,3.279,0,07-12-2022 12:16
2381,5.65,3.281,0,07-12-2022 12:17
2382,5.74,3.283,0,07-12-2022 12:17
2383,5.7,3.283,0,07-12-2022 12:17
2384,5.85,3.281,0,07-12-2022 12:17
2385,5.81,3.278,0,07-12-2022 12:17
2386,5.7,3.28,0,07-12-2022 12:17
2387,5.76,3.277,0,07-12-2022 12:18
2388,5.75,3.277,0,07-12-2022 12:18
2389,5.74,3.279,0,07-12-2022 12:18
2390,5.73,3.279,0,07-12-2022 12:18
2391,5.85,3.28,0,07-12-2022 12:18
2392,5.89,3.282,0,07-12-2022 12:18
2393,5.71,3.283,0,07-12-2022 12:18
2394,5.69,3.279,0,07-12-2022 12:19
2395,5.88,3.282,0,07-12-2022 12:19
2396,6.01,3.274,0,07-12-2022 12:19
2397,5.62,3.271,0,07-12-2022 12:19
2398,5.81,3.282,0,07-12-2022 12:19
2399,5.85,3.28,0,07-12-2022 12:19
2400,5.84,3.278,0,07-12-2022 12:19
2401,5.68,3.281,0,07-12-2022 12:25
2402,5.94,3.277,0,07-12-2022 12:25
2403,5.9,3.272,0,07-12-2022 12:25
2404,5.85,3.282,0,07-12-2022 12:25
2405,5.66,3.277,0,07-12-2022 12:25
2406,5.7,3.282,0,07-12-2022 12:25
2407,5.77,3.281,0,07-12-2022 12:26
2408,5.88,3.282,0,07-12-2022 12:26
2409,5.69,3.281,0,07-12-2022 12:26
2410,5.78,3.28,0,07-12-2022 12:26
2411,5.66,3.283,0,07-12-2022 12:26
2412,5.8,3.279,0,07-12-2022 12:26
2413,5.79,3.278,0,07-12-2022 12:26
2414,5.67,3.279,0,07-12-2022 12:26
2415,5.9,3.275,0,07-12-2022 12:27
2416,5.93,3.281,0,07-12-2022 12:27
2417,5.95,3.28,0,07-12-2022 12:27
2418,5.88,3.281,0,07-12-2022 12:27
2419,5.61,3.282,0,07-12-2022 12:27
2420,5.84,3.28,0,07-12-2022 12:27
2421,5.83,3.277,0,07-12-2022 12:28
2422,5.77,3.274,0,07-12-2022 12:28
2423,5.71,3.27,0,07-12-2022 12:28
2424,5.85,3.277,0,07-12-2022 12:28
2425,5.83,3.276,0,07-12-2022 12:28
2426,5.84,3.276,0,07-12-2022 12:28
2427,5.77,3.282,0,07-12-2022 12:28
2428,5.82,3.28,0,07-12-2022 12:29
2429,5.87,3.282,0,07-12-2022 12:29
2430,5.86,3.281,0,07-12-2022 12:29
2431,5.75,3.271,0,07-12-2022 12:29
2432,5.7,3.281,0,07-12-2022 12:29
2433,5.85,3.28,0,07-12-2022 12:29
2434,5.94,3.28,0,07-12-2022 12:29
2435,5.92,3.278,0,07-12-2022 12:30
2436,5.77,3.28,0,07-12-2022 12:30
2437,5.84,3.275,0,07-12-2022 12:30
2438,5.82,3.281,0,07-12-2022 12:30
2439,5.86,3.282,0,07-12-2022 12:30
2440,5.86,3.281,0,07-12-2022 12:30
2441,5.73,3.272,0,07-12-2022 12:31
2442,5.81,3.27,0,07-12-2022 12:31
2443,5.94,3.277,0,07-12-2022 12:31
2444,5.61,3.281,0,07-12-2022 12:31
2445,5.72,3.267,0,07-12-2022 12:31
2446,5.76,3.281,0,07-12-2022 12:31
2447,5.83,3.275,0,07-12-2022 12:31
2448,5.83,3.276,0,07-12-2022 12:32
2449,5.77,3.276,0,07-12-2022 12:32
2450,5.76,3.272,0,07-12-2022 12:32
2451,5.88,3.281,0,07-12-2022 12:32
2452,5.78,3.278,0,07-12-2022 12:32
2453,5.92,3.278,0,07-12-2022 12:32
2454,5.79,3.28,0,07-12-2022 12:32
2455,5.81,3.283,0,07-12-2022 12:32
2456,5.76,3.28,0,07-12-2022 12:33
2457,5.71,3.281,0,07-12-2022 12:33
2458,5.86,3.279,0,07-12-2022 12:33
2459,5.86,3.28,0,07-12-2022 12:33
2460,5.98,3.277,0,07-12-2022 12:33
2461,5.9,3.28,0,07-12-2022 12:33
2462,5.63,3.277,0,07-12-2022 12:34
2463,5.87,3.257,0,07-12-2022 12:34
2464,5.81,3.271,0,07-12-2022 12:34
2465,5.85,3.282,0,07-12-2022 12:34
2466,5.8,3.28,0,07-12-2022 12:34
2467,5.65,3.282,0,07-12-2022 12:34
2468,5.82,3.28,0,07-12-2022 12:34
2469,5.76,3.282,0,07-12-2022 12:34
2470,5.77,3.279,0,07-12-2022 12:35
2471,5.75,3.279,0,07-12-2022 12:35
2472,5.92,3.283,0,07-12-2022 12:35
2473,5.81,3.273,0,07-12-2022 12:35
2474,5.76,3.277,0,07-12-2022 12:35
2475,5.76,3.281,0,07-12-2022 12:35
2476,5.67,3.265,0,07-12-2022 12:35
2477,5.76,3.281,0,07-12-2022 12:35
2478,5.79,3.282,0,07-12-2022 12:36
2479,5.76,3.281,0,07-12-2022 12:36
2480,5.76,3.283,0,07-12-2022 12:36
2481,5.89,3.279,0,07-12-2022 12:36
2482,5.74,3.281,0,07-12-2022 12:36
2483,5.72,3.28,0,07-12-2022 12:36
2484,5.97,3.28,0,07-12-2022 12:37
2485,5.91,3.282,0,07-12-2022 12:37
2486,5.92,3.281,0,07-12-2022 12:37
2487,5.93,3.268,0,07-12-2022 12:37
2488,5.85,3.27,0,07-12-2022 12:37
2489,5.98,3.282,0,07-12-2022 12:37
2490,5.9,3.28,0,07-12-2022 12:37
2491,5.9,3.279,0,07-12-2022 12:37
2492,5.8,3.265,0,07-12-2022 12:38
2493,5.74,3.278,0,07-12-2022 12:38
2494,5.73,3.279,0,07-12-2022 12:38
2495,5.8,3.282,0,07-12-2022 12:38
2496,5.89,3.278,0,07-12-2022 12:38
2497,5.59,3.283,0,07-12-2022 12:38
2498,5.73,3.282,0,07-12-2022 12:38
2499,5.81,3.281,0,07-12-2022 12:38
2500,5.82,3.28,0,07-12-2022 12:39
2501,5.8,3.279,0,07-12-2022 14:25
2502,5.88,3.281,0,07-12-2022 14:25
2503,5.85,3.282,0,07-12-2022 14:25
2504,5.73,3.279,0,07-12-2022 14:25
2505,5.78,3.273,0,07-12-2022 14:26
2506,5.73,3.274,0,07-12-2022 14:26
2507,5.72,3.282,0,07-12-2022 14:26
2508,5.81,3.281,0,07-12-2022 14:26
2509,5.88,3.282,0,07-12-2022 14:26
2510,5.9,3.28,0,07-12-2022 14:27
2511,6,3.282,0,07-12-2022 14:27
2512,5.91,3.282,0,07-12-2022 14:27
2513,5.79,3.282,0,07-12-2022 14:27
2514,5.9,3.282,0,07-12-2022 14:27
2515,5.72,3.281,0,07-12-2022 14:27
2516,5.7,3.28,0,07-12-2022 14:28
2517,5.55,3.282,0,07-12-2022 14:28
2518,5.86,3.281,0,07-12-2022 14:28
2519,5.85,3.281,0,07-12-2022 14:28
2520,5.89,3.282,0,07-12-2022 14:28
2521,5.65,3.271,0,07-12-2022 14:29
2522,5.87,3.27,0,07-12-2022 14:29
2523,5.82,3.273,0,07-12-2022 14:29
2524,5.98,3.281,0,07-12-2022 14:29
2525,5.98,3.278,0,07-12-2022 14:29
2526,5.9,3.281,0,07-12-2022 14:29
2527,5.83,3.282,0,07-12-2022 14:29
2528,5.93,3.28,0,07-12-2022 14:30
2529,5.89,3.283,0,07-12-2022 14:30
2530,5.9,3.28,0,07-12-2022 14:30
2531,5.72,3.275,0,07-12-2022 14:30
2532,5.85,3.274,0,07-12-2022 14:30
2533,5.92,3.281,0,07-12-2022 14:30
2534,5.76,3.28,0,07-12-2022 14:31
2535,5.89,3.278,0,07-12-2022 14:31
2536,5.75,3.279,0,07-12-2022 14:31
2537,5.86,3.275,0,07-12-2022 14:31
2538,5.74,3.282,0,07-12-2022 14:31
2539,5.8,3.283,0,07-12-2022 14:31
2540,5.88,3.28,0,07-12-2022 14:32
2541,5.98,3.281,0,07-12-2022 14:32
2542,5.77,3.281,0,07-12-2022 14:32
2543,5.82,3.28,0,07-12-2022 14:33
2544,5.76,3.278,0,07-12-2022 14:33
2545,5.82,3.281,0,07-12-2022 14:33
2546,5.78,3.282,0,07-12-2022 14:33
2547,5.74,3.282,0,07-12-2022 14:33
2548,5.63,3.279,0,07-12-2022 14:33
2549,5.73,3.282,0,07-12-2022 14:33
2550,5.85,3.282,0,07-12-2022 14:34
2551,5.74,3.281,0,07-12-2022 14:34
2552,5.64,3.281,0,07-12-2022 14:34
2553,5.86,3.282,0,07-12-2022 14:34
2554,5.75,3.281,0,07-12-2022 14:34
2555,5.74,3.277,0,07-12-2022 14:34
2556,5.86,3.281,0,07-12-2022 14:34
2557,5.89,3.281,0,07-12-2022 14:34
2558,5.85,3.281,0,07-12-2022 14:35
2559,5.9,3.283,0,07-12-2022 14:35
2560,5.73,3.282,0,07-12-2022 14:35
2561,5.68,3.28,0,07-12-2022 14:35
2562,5.74,3.275,0,07-12-2022 14:35
2563,5.81,3.281,0,07-12-2022 14:35
2564,5.74,3.278,0,07-12-2022 14:36
2565,5.75,3.282,0,07-12-2022 14:36
2566,5.81,3.28,0,07-12-2022 14:36
2567,5.79,3.267,0,07-12-2022 14:36
2568,5.66,3.278,0,07-12-2022 14:36
2569,5.71,3.281,0,07-12-2022 14:36
2570,5.69,3.282,0,07-12-2022 14:36
2571,5.78,3.281,0,07-12-2022 14:37
2572,5.89,3.282,0,07-12-2022 14:37
2573,5.86,3.282,0,07-12-2022 14:37
2574,5.86,3.28,0,07-12-2022 14:37
2575,5.61,3.267,0,07-12-2022 14:37
2576,5.71,3.273,0,07-12-2022 14:37
2577,5.76,3.27,0,07-12-2022 14:37
2578,5.69,3.281,0,07-12-2022 14:37
2579,5.69,3.28,0,07-12-2022 14:38
2580,5.8,3.281,0,07-12-2022 14:38
2581,5.97,3.283,0,07-12-2022 14:38
2582,5.77,3.28,0,07-12-2022 14:38
2583,5.84,3.275,0,07-12-2022 14:38
2584,5.67,3.279,0,07-12-2022 14:38
2585,5.8,3.282,0,07-12-2022 14:39
2586,5.96,3.282,0,07-12-2022 14:39
2587,5.8,3.278,0,07-12-2022 14:39
2588,5.79,3.265,0,07-12-2022 14:39
2589,5.85,3.282,0,07-12-2022 14:39
2590,5.66,3.282,0,07-12-2022 14:39
2591,5.74,3.282,0,07-12-2022 14:39
2592,5.79,3.28,0,07-12-2022 14:40
2593,5.69,3.282,0,07-12-2022 14:40
2594,5.82,3.28,0,07-12-2022 14:40
2595,5.8,3.27,0,07-12-2022 14:40
2596,5.89,3.282,0,07-12-2022 14:40
2597,5.94,3.283,0,07-12-2022 14:40
2598,5.8,3.281,0,07-12-2022 14:40
2599,5.79,3.278,0,07-12-2022 14:41
2600,5.72,3.275,0,07-12-2022 14:41
2601,5.79,3.27,0,07-12-2022 14:46
2602,5.74,3.281,0,07-12-2022 14:47
2603,5.71,3.282,0,07-12-2022 14:47
2604,5.76,3.258,0,07-12-2022 14:47
2605,5.7,3.28,0,07-12-2022 14:47
2606,5.8,3.281,0,07-12-2022 14:47
2607,5.8,3.28,0,07-12-2022 14:47
2608,5.71,3.281,0,07-12-2022 14:47
2609,5.77,3.281,0,07-12-2022 14:48
2610,5.82,3.276,0,07-12-2022 14:48
2611,5.92,3.269,0,07-12-2022 14:48
2612,5.8,3.281,0,07-12-2022 14:48
2613,5.74,3.281,0,07-12-2022 14:48
2614,5.78,3.281,0,07-12-2022 14:48
2615,5.86,3.278,0,07-12-2022 14:48
2616,5.75,3.278,0,07-12-2022 14:49
2617,5.63,3.279,0,07-12-2022 14:49
2618,5.75,3.283,0,07-12-2022 14:49
2619,5.8,3.281,0,07-12-2022 14:49
2620,5.94,3.279,0,07-12-2022 14:49
2621,5.78,3.28,0,07-12-2022 14:49
2622,5.65,3.281,0,07-12-2022 14:49
2623,5.76,3.282,0,07-12-2022 14:50
2624,5.79,3.276,0,07-12-2022 14:50
2625,5.91,3.273,0,07-12-2022 14:50
2626,5.74,3.256,0,07-12-2022 14:50
2627,5.75,3.281,0,07-12-2022 14:50
2628,5.8,3.28,0,07-12-2022 14:50
2629,5.87,3.28,0,07-12-2022 14:50
2630,5.69,3.265,0,07-12-2022 14:50
2631,5.67,3.282,0,07-12-2022 14:51
2632,5.7,3.28,0,07-12-2022 14:51
2633,5.79,3.28,0,07-12-2022 14:51
2634,5.72,3.282,0,07-12-2022 14:51
2635,5.75,3.28,0,07-12-2022 14:51
2636,5.83,3.283,0,07-12-2022 14:51
2637,5.79,3.278,0,07-12-2022 14:51
2638,5.89,3.282,0,07-12-2022 14:51
2639,5.79,3.276,0,07-12-2022 14:52
2640,5.87,3.281,0,07-12-2022 14:52
2641,5.78,3.279,0,07-12-2022 14:52
2642,5.7,3.281,0,07-12-2022 14:52
2643,5.69,3.265,0,07-12-2022 14:52
2644,5.8,3.282,0,07-12-2022 14:52
2645,5.6,3.278,0,07-12-2022 14:53
2646,5.87,3.27,0,07-12-2022 14:53
2647,5.76,3.282,0,07-12-2022 14:53
2648,5.89,3.283,0,07-12-2022 14:53
2649,5.96,3.281,0,07-12-2022 14:53
2650,5.79,3.282,0,07-12-2022 14:53
2651,5.78,3.283,0,07-12-2022 14:53
2652,5.62,3.268,0,07-12-2022 14:53
2653,5.74,3.277,0,07-12-2022 14:54
2654,5.83,3.283,0,07-12-2022 14:54
2655,5.77,3.28,0,07-12-2022 14:54
2656,5.83,3.28,0,07-12-2022 14:54
2657,5.73,3.276,0,07-12-2022 14:54
2658,5.83,3.281,0,07-12-2022 14:54
2659,5.74,3.281,0,07-12-2022 14:54
2660,5.8,3.28,0,07-12-2022 14:55
2661,5.9,3.279,0,07-12-2022 14:55
2662,5.72,3.281,0,07-12-2022 14:55
2663,5.86,3.279,0,07-12-2022 14:55
2664,5.75,3.281,0,07-12-2022 14:55
2665,5.72,3.281,0,07-12-2022 14:55
2666,5.77,3.28,0,07-12-2022 14:56
2667,5.75,3.283,0,07-12-2022 14:56
2668,5.66,3.276,0,07-12-2022 14:56
2669,5.73,3.281,0,07-12-2022 14:56
2670,5.78,3.28,0,07-12-2022 14:56
2671,5.69,3.274,0,07-12-2022 14:56
2672,5.68,3.281,0,07-12-2022 14:56
2673,5.85,3.278,0,07-12-2022 14:56
2674,5.83,3.282,0,07-12-2022 14:57
2675,5.88,3.28,0,07-12-2022 14:57
2676,5.6,3.279,0,07-12-2022 14:57
2677,5.77,3.278,0,07-12-2022 14:57
2678,5.7,3.278,0,07-12-2022 14:57
2679,5.82,3.282,0,07-12-2022 14:57
2680,5.72,3.279,0,07-12-2022 14:57
2681,5.82,3.26,0,07-12-2022 14:58
2682,5.49,3.261,0,07-12-2022 14:58
2683,5.72,3.276,0,07-12-2022 14:58
2684,5.78,3.282,0,07-12-2022 14:58
2685,5.8,3.28,0,07-12-2022 14:58
2686,5.86,3.282,0,07-12-2022 14:58
2687,5.87,3.282,0,07-12-2022 14:59
2688,5.74,3.281,0,07-12-2022 14:59
2689,5.69,3.282,0,07-12-2022 14:59
2690,5.73,3.282,0,07-12-2022 14:59
2691,5.87,3.28,0,07-12-2022 14:59
2692,5.83,3.282,0,07-12-2022 14:59
2693,5.81,3.277,0,07-12-2022 14:59
2694,5.74,3.268,0,07-12-2022 14:59
2695,5.73,3.272,0,07-12-2022 15:00
2696,5.75,3.27,0,07-12-2022 15:00
2697,5.77,3.284,0,07-12-2022 15:00
2698,5.73,3.281,0,07-12-2022 15:00
2699,5.73,3.282,0,07-12-2022 15:00
2700,5.67,3.281,0,07-12-2022 15:00
2701,5.74,3.281,0,07-12-2022 15:01
2702,5.69,3.278,0,07-12-2022 15:01
2703,5.61,3.281,0,07-12-2022 15:01
2704,5.79,3.282,0,07-12-2022 15:01
2705,5.83,3.28,0,07-12-2022 15:02
2706,5.76,3.28,0,07-12-2022 15:02
2707,5.82,3.282,0,07-12-2022 15:02
2708,5.64,3.28,0,07-12-2022 15:02
2709,5.84,3.282,0,07-12-2022 15:02
2710,5.87,3.281,0,07-12-2022 15:02
2711,5.88,3.281,0,07-12-2022 15:02
2712,5.78,3.272,0,07-12-2022 15:02
2713,5.87,3.277,0,07-12-2022 15:03
2714,5.72,3.279,0,07-12-2022 15:03
2715,5.69,3.282,0,07-12-2022 15:03
2716,5.74,3.279,0,07-12-2022 15:03
2717,5.68,3.277,0,07-12-2022 15:03
2718,5.8,3.281,0,07-12-2022 15:03
2719,5.82,3.282,0,07-12-2022 15:03
2720,5.71,3.28,0,07-12-2022 15:03
2721,5.66,3.281,0,07-12-2022 15:04
2722,5.77,3.28,0,07-12-2022 15:04
2723,5.84,3.277,0,07-12-2022 15:04
2724,5.76,3.28,0,07-12-2022 15:04
2725,5.72,3.28,0,07-12-2022 15:04
2726,5.6,3.281,0,07-12-2022 15:04
2727,5.73,3.281,0,07-12-2022 15:05
2728,5.87,3.28,0,07-12-2022 15:05
2729,5.69,3.28,0,07-12-2022 15:05
2730,5.73,3.28,0,07-12-2022 15:05
2731,5.7,3.282,0,07-12-2022 15:05
2732,5.68,3.281,0,07-12-2022 15:05
2733,5.96,3.281,0,07-12-2022 15:05
2734,5.85,3.279,0,07-12-2022 15:05
2735,5.8,3.278,0,07-12-2022 15:06
2736,5.68,3.281,0,07-12-2022 15:06
2737,5.73,3.281,0,07-12-2022 15:06
2738,5.65,3.275,0,07-12-2022 15:06
2739,5.74,3.283,0,07-12-2022 15:06
2740,5.64,3.282,0,07-12-2022 15:06
2741,5.72,3.269,0,07-12-2022 15:07
2742,5.75,3.269,0,07-12-2022 15:07
2743,5.76,3.281,0,07-12-2022 15:07
2744,5.61,3.281,0,07-12-2022 15:07
2745,5.79,3.274,0,07-12-2022 15:07
2746,5.77,3.279,0,07-12-2022 15:08
2747,5.77,3.279,0,07-12-2022 15:08
2748,5.74,3.28,0,07-12-2022 15:08
2749,5.75,3.28,0,07-12-2022 15:08
2750,5.74,3.283,0,07-12-2022 15:08
2751,5.68,3.281,0,07-12-2022 15:08
2752,5.78,3.28,0,07-12-2022 15:08
2753,5.78,3.276,0,07-12-2022 15:09
2754,5.63,3.271,0,07-12-2022 15:09
2755,6.1,3.278,0,07-12-2022 15:09
2756,5.8,3.279,0,07-12-2022 15:09
2757,5.86,3.277,0,07-12-2022 15:09
2758,5.93,3.281,0,07-12-2022 15:09
2759,5.7,3.28,0,07-12-2022 15:09
2760,5.77,3.283,0,07-12-2022 15:10
2761,5.68,3.283,0,07-12-2022 15:10
2762,5.86,3.28,0,07-12-2022 15:10
2763,5.81,3.283,0,07-12-2022 15:11
2764,5.79,3.275,0,07-12-2022 15:11
2765,5.63,3.282,0,07-12-2022 15:11
2766,5.8,3.286,0,07-12-2022 15:11
2767,5.67,3.279,0,07-12-2022 15:11
2768,5.79,3.277,0,07-12-2022 15:11
2769,5.74,3.283,0,07-12-2022 15:11
2770,5.76,3.28,0,07-12-2022 15:11
2771,5.69,3.281,0,07-12-2022 15:12
2772,5.73,3.281,0,07-12-2022 15:12
2773,5.77,3.282,0,07-12-2022 15:12
2774,5.71,3.28,0,07-12-2022 15:12
2775,5.62,3.281,0,07-12-2022 15:12
2776,5.67,3.278,0,07-12-2022 15:12
2777,5.73,3.283,0,07-12-2022 15:12
2778,5.97,3.275,0,07-12-2022 15:13
2779,5.68,3.281,0,07-12-2022 15:13
2780,5.72,3.267,0,07-12-2022 15:13
2781,5.67,3.277,0,07-12-2022 15:13
2782,5.75,3.282,0,07-12-2022 15:13
2783,5.73,3.281,0,07-12-2022 15:14
2784,5.7,3.282,0,07-12-2022 15:14
2785,5.65,3.28,0,07-12-2022 15:14
2786,5.77,3.281,0,07-12-2022 15:14
2787,5.75,3.281,0,07-12-2022 15:18
2788,5.76,3.282,0,07-12-2022 15:18
2789,5.72,3.281,0,07-12-2022 15:18
2790,5.75,3.28,0,07-12-2022 15:18
2791,5.72,3.28,0,07-12-2022 15:18
2792,5.71,3.282,0,07-12-2022 15:18
2793,5.83,3.28,0,07-12-2022 15:18
2794,5.84,3.281,0,07-12-2022 15:18
2795,6.03,3.277,0,07-12-2022 15:19
2796,5.85,3.281,0,07-12-2022 15:19
2797,5.77,3.279,0,07-12-2022 15:19
2798,5.76,3.282,0,07-12-2022 15:19
2799,5.6,3.279,0,07-12-2022 15:19
2800,5.8,3.282,0,07-12-2022 15:19
2801,5.88,3.282,0,07-12-2022 15:28
2802,5.67,3.279,0,07-12-2022 15:28
2803,5.78,3.277,0,07-12-2022 15:29
2804,6.16,3.278,0,07-12-2022 15:29
2805,5.84,3.28,0,07-12-2022 15:29
2806,5.7,3.282,0,07-12-2022 15:29
2807,5.64,3.28,0,07-12-2022 15:29
2808,5.79,3.278,0,07-12-2022 15:29
2809,5.73,3.281,0,07-12-2022 15:29
2810,5.74,3.279,0,07-12-2022 15:29
2811,5.85,3.271,0,07-12-2022 15:30
2812,5.7,3.276,0,07-12-2022 15:30
2813,5.72,3.281,0,07-12-2022 15:30
2814,5.77,3.281,0,07-12-2022 15:30
2815,5.78,3.282,0,07-12-2022 15:30
2816,5.66,3.28,0,07-12-2022 15:30
2817,5.89,3.279,0,07-12-2022 15:30
2818,5.89,3.28,0,07-12-2022 15:31
2819,5.75,3.279,0,07-12-2022 15:31
2820,5.78,3.277,0,07-12-2022 15:31
2821,5.8,3.282,0,07-12-2022 15:31
2822,5.78,3.281,0,07-12-2022 15:31
2823,5.7,3.273,0,07-12-2022 15:31
2824,5.67,3.281,0,07-12-2022 15:32
2825,5.89,3.28,0,07-12-2022 15:32
2826,5.77,3.281,0,07-12-2022 15:33
2827,5.91,3.281,0,07-12-2022 15:33
2828,5.77,3.282,0,07-12-2022 15:33
2829,5.77,3.278,0,07-12-2022 15:33
2830,5.79,3.262,0,07-12-2022 15:33
2831,5.7,3.275,0,07-12-2022 15:33
2832,5.69,3.281,0,07-12-2022 15:33
2833,5.65,3.281,0,07-12-2022 15:34
2834,5.65,3.28,0,07-12-2022 15:34
2835,5.66,3.28,0,07-12-2022 15:34
2836,5.7,3.282,0,07-12-2022 15:34
2837,5.77,3.281,0,07-12-2022 15:34
2838,5.68,3.281,0,07-12-2022 15:34
2839,5.71,3.272,0,07-12-2022 15:34
2840,5.69,3.28,0,07-12-2022 15:34
2841,5.87,3.28,0,07-12-2022 15:35
2842,5.95,3.282,0,07-12-2022 15:35
2843,5.75,3.275,0,07-12-2022 15:35
2844,5.8,3.281,0,07-12-2022 15:35
2845,5.82,3.283,0,07-12-2022 15:35
2846,5.94,3.281,0,07-12-2022 15:35
2847,5.78,3.281,0,07-12-2022 15:35
2848,5.73,3.281,0,07-12-2022 15:36
2849,5.82,3.28,0,07-12-2022 15:36
2850,5.81,3.278,0,07-12-2022 15:36
2851,5.85,3.281,0,07-12-2022 15:36
2852,5.64,3.275,0,07-12-2022 15:36
2853,5.68,3.28,0,07-12-2022 15:36
2854,5.81,3.281,0,07-12-2022 15:36
2855,5.74,3.288,0,07-12-2022 15:37
2856,5.76,3.277,0,07-12-2022 15:37
2857,5.82,3.278,0,07-12-2022 15:37
2858,5.75,3.282,0,07-12-2022 15:37
2859,5.67,3.281,0,07-12-2022 15:37
2860,5.75,3.281,0,07-12-2022 15:37
2861,5.81,3.281,0,07-12-2022 15:38
2862,5.74,3.276,0,07-12-2022 15:38
2863,5.67,3.275,0,07-12-2022 15:38
2864,5.81,3.271,0,07-12-2022 15:38
2865,5.69,3.262,0,07-12-2022 15:38
2866,5.97,3.279,0,07-12-2022 15:38
2867,5.78,3.282,0,07-12-2022 15:38
2868,5.69,3.281,0,07-12-2022 15:39
2869,5.71,3.281,0,07-12-2022 15:39
2870,5.69,3.28,0,07-12-2022 15:39
2871,5.69,3.28,0,07-12-2022 15:39
2872,5.86,3.281,0,07-12-2022 15:39
2873,5.66,3.279,0,07-12-2022 15:39
2874,5.83,3.266,0,07-12-2022 15:39
2875,5.69,3.281,0,07-12-2022 15:39
2876,5.76,3.282,0,07-12-2022 15:40
2877,5.83,3.277,0,07-12-2022 15:40
2878,5.6,3.281,0,07-12-2022 15:40
2879,5.65,3.28,0,07-12-2022 15:40
2880,5.74,3.282,0,07-12-2022 15:40
2881,5.85,3.277,0,07-12-2022 15:40
2882,5.72,3.283,0,07-12-2022 15:40
2883,5.78,3.281,0,07-12-2022 15:41
2884,5.9,3.281,0,07-12-2022 15:41
2885,5.65,3.281,0,07-12-2022 15:41
2886,5.73,3.278,0,07-12-2022 15:41
2887,5.73,3.282,0,07-12-2022 15:41
2888,5.8,3.282,0,07-12-2022 15:41
2889,5.81,3.282,0,07-12-2022 15:41
2890,5.7,3.281,0,07-12-2022 15:42
2891,5.65,3.281,0,07-12-2022 15:42
2892,5.99,3.282,0,07-12-2022 15:42
2893,5.84,3.281,0,07-12-2022 15:42
2894,5.82,3.278,0,07-12-2022 15:42
2895,5.73,3.282,0,07-12-2022 15:42
2896,5.71,3.281,0,07-12-2022 15:42
2897,5.79,3.281,0,07-12-2022 15:42
2898,5.71,3.282,0,07-12-2022 15:42
2899,5.81,3.28,0,07-12-2022 15:43
2900,5.73,3.28,0,07-12-2022 15:43
2901,5.81,3.276,0,07-12-2022 15:51
2902,5.75,3.279,0,07-12-2022 15:51
2903,5.81,3.281,0,07-12-2022 15:51
2904,5.8,3.278,0,07-12-2022 15:51
2905,5.6,3.274,0,07-12-2022 15:51
2906,5.82,3.28,0,07-12-2022 15:51
2907,5.95,3.278,0,07-12-2022 15:51
2908,5.77,3.276,0,07-12-2022 15:52
2909,5.74,3.281,0,07-12-2022 15:52
2910,5.71,3.281,0,07-12-2022 15:52
2911,5.8,3.281,0,07-12-2022 15:52
2912,5.86,3.281,0,07-12-2022 15:52
2913,5.9,3.27,0,07-12-2022 15:53
2914,5.82,3.282,0,07-12-2022 15:53
2915,5.7,3.281,0,07-12-2022 15:53
2916,5.81,3.281,0,07-12-2022 15:53
2917,5.69,3.283,0,07-12-2022 15:53
2918,5.73,3.279,0,07-12-2022 15:53
2919,5.73,3.286,0,07-12-2022 15:53
2920,5.79,3.278,0,07-12-2022 15:53
2921,5.84,3.279,0,07-12-2022 15:54
2922,5.84,3.274,0,07-12-2022 15:54
2923,5.76,3.272,0,07-12-2022 15:54
2924,5.79,3.28,0,07-12-2022 15:54
2925,5.87,3.275,0,07-12-2022 15:54
2926,5.8,3.271,0,07-12-2022 15:54
2927,5.81,3.279,0,07-12-2022 15:55
2928,5.81,3.282,0,07-12-2022 15:55
2929,5.73,3.28,0,07-12-2022 15:55
2930,5.85,3.283,0,07-12-2022 15:55
2931,5.65,3.281,0,07-12-2022 15:55
2932,5.91,3.273,0,07-12-2022 15:55
2933,5.85,3.281,0,07-12-2022 15:55
2934,5.78,3.277,0,07-12-2022 15:55
2935,5.71,3.281,0,07-12-2022 15:56
2936,5.77,3.28,0,07-12-2022 15:56
2937,5.83,3.282,0,07-12-2022 15:56
2938,5.93,3.28,0,07-12-2022 15:56
2939,5.77,3.28,0,07-12-2022 15:56
2940,5.8,3.28,0,07-12-2022 15:56
2941,5.9,3.281,0,07-12-2022 15:56
2942,5.91,3.293,0,07-12-2022 15:57
2943,5.77,3.281,0,07-12-2022 15:57
2944,5.78,3.277,0,07-12-2022 15:57
2945,5.77,3.28,0,07-12-2022 15:57
2946,5.63,3.281,0,07-12-2022 15:57
2947,5.61,3.276,0,07-12-2022 15:57
2948,5.8,3.28,0,07-12-2022 15:57
2949,5.86,3.273,0,07-12-2022 15:57
2950,5.76,3.282,0,07-12-2022 15:58
